"age","education","years_experience","gender","sex","race","ethnicity","pregnancy","department","position_level","market_rate_salary","negotiated_salary","is_anomaly"
43,"Bachelor",8.6,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Sales","Mid",84600,78500,FALSE
32,"Bachelor",13.6,"Male","Male","White","Not Hispanic or Latino",FALSE,"HR","Entry",61700,66000,FALSE
30,"Master",1.1,"Male","Male","White","Hispanic or Latino",FALSE,"Sales","Director",119400,130200,FALSE
39,"Master",16.9,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Software","Mid",98300,96100,FALSE
64,"Bachelor",5.5,"Female","Female","Asian","Hispanic or Latino",FALSE,"Software","Director",109200,107200,FALSE
40,"Bachelor",10.5,"Male","Male","White","Hispanic or Latino",FALSE,"Software","Entry",65100,73000,FALSE
54,"Master",1.5,"Male","Male","White","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",89100,90800,FALSE
64,"Master",42.9,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Executive",214800,225600,FALSE
61,"Master",8.8,"Male","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Software","Executive",169500,172500,FALSE
32,"Bachelor",9.4,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Administrative","Entry",61900,58500,FALSE
54,"Master",23.1,"Female","Female","White","Hispanic or Latino",FALSE,"Administrative","Mid",112700,112400,FALSE
59,"PhD",18.9,"Male","Male","White","Hispanic or Latino",FALSE,"Software","Entry",100300,112100,FALSE
55,"Master",17.1,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Software","Executive",184800,204000,FALSE
58,"PhD",6.1,"Female","Female","White","Not Hispanic or Latino",FALSE,"Marketing","Director",147400,159000,FALSE
22,"PhD",2.1,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"HR","Mid",96900,92500,FALSE
51,"Master",21,"Female","Female","White","Not Hispanic or Latino",FALSE,"Administrative","Director",136900,144800,FALSE
39,"Bachelor",9.9,"Female","Female","White","Hispanic or Latino",FALSE,"Marketing","Director",112600,116600,FALSE
25,"Bachelor",4.9,"Female","Female","White","Hispanic or Latino",FALSE,"Sales","Executive",145800,146300,FALSE
36,"PhD",1.7,"Male","Male","White","Hispanic or Latino",FALSE,"Software","Entry",78900,84100,FALSE
28,"Bachelor",2.6,"Female","Female","Asian","Hispanic or Latino",FALSE,"Marketing","Mid",69800,66000,FALSE
35,"Bachelor",14.2,"Female","Female","White","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",64100,64200,FALSE
31,"Bachelor",2.1,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",50900,52600,FALSE
56,"Bachelor",29,"Male","Male","White","Not Hispanic or Latino",FALSE,"Sales","Mid",107800,117300,FALSE
28,"PhD",0.9,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Marketing","Mid",96100,97300,FALSE
26,"Bachelor",3.2,"Female","Female","White","Not Hispanic or Latino",FALSE,"HR","Mid",70300,68200,FALSE
45,"PhD",5.2,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Director",136300,141700,FALSE
59,"Bachelor",18,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Administrative","Executive",182100,253700,TRUE
26,"Bachelor",6.9,"Did not disclose","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Software","Mid",76800,75800,FALSE
42,"Bachelor",18.9,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Software","Director",129000,121800,FALSE
62,"Bachelor",29.9,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Director",137100,147500,FALSE
56,"Bachelor",29.1,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Sales","Director",140300,151800,FALSE
24,"Bachelor",1.1,"Male","Male","Asian","Hispanic or Latino",FALSE,"Administrative","Entry",45900,49900,FALSE
30,"Bachelor",0,"Did not disclose","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Sales","Entry",50700,45400,FALSE
48,"Master",1.7,"Male","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Mid",89100,90300,FALSE
50,"Bachelor",28.8,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Administrative","Director",139700,139900,FALSE
48,"Master",0.1,"Female","Female","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Director",125500,134300,FALSE
60,"Master",26,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Entry",95900,84500,FALSE
63,"Master",7.9,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Director",129800,131900,FALSE
38,"Bachelor",5.3,"Male","Male","White","Not Hispanic or Latino",FALSE,"Marketing","Entry",56200,59600,FALSE
55,"Bachelor",25.3,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Administrative","Entry",81700,81800,FALSE
41,"PhD",4.8,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Director",138400,131000,FALSE
47,"Master",3.4,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Sales","Director",124400,115700,FALSE
33,"Master",10.5,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Sales","Mid",106000,102300,FALSE
45,"Bachelor",16.7,"Did not disclose","Male","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Mid",94600,91800,FALSE
45,"Bachelor",26.2,"Female","Female","White","Not Hispanic or Latino",FALSE,"Software","Mid",106900,110800,FALSE
59,"Master",39.3,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Software","Director",167800,166300,FALSE
51,"Bachelor",28.1,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",118200,111700,FALSE
43,"PhD",0.4,"Male","Male","White","Hispanic or Latino",FALSE,"Sales","Director",126600,137600,FALSE
51,"Master",10.8,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Administrative","Director",130500,141100,FALSE
31,"Bachelor",5.9,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Mid",78000,74000,FALSE
54,"Master",8.2,"Female","Female","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Director",123200,129300,FALSE
63,"Master",7.4,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Marketing","Mid",99100,93600,FALSE
28,"Bachelor",1.6,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Sales","Entry",43700,38500,FALSE
46,"Bachelor",23.3,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Sales","Director",127600,128100,FALSE
45,"Bachelor",21.6,"Did not disclose","Male","White","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",77400,79500,FALSE
23,"Master",2.5,"Female","Female","White","Not Hispanic or Latino",FALSE,"Sales","Entry",68900,70600,FALSE
57,"Bachelor",10.9,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"HR","Entry",69700,66600,FALSE
29,"Bachelor",7,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Mid",87800,84700,FALSE
35,"Bachelor",11,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Marketing","Entry",57900,56200,FALSE
38,"PhD",11.4,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Marketing","Director",147500,158000,FALSE
58,"Master",24.3,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Administrative","Director",156100,163000,FALSE
38,"PhD",11.8,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Administrative","Mid",106800,104800,FALSE
37,"Bachelor",1.4,"Male","Male","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",94200,109000,FALSE
53,"Master",22,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Marketing","Entry",89600,77900,FALSE
46,"Bachelor",16.8,"Female","Female","White","Not Hispanic or Latino",FALSE,"HR","Entry",74400,72400,FALSE
59,"Bachelor",6.8,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"HR","Mid",86700,85600,FALSE
24,"Bachelor",1.4,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Entry",52000,53200,FALSE
35,"Master",15.3,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Entry",72400,77700,FALSE
30,"Bachelor",3.2,"Female","Female","White","Not Hispanic or Latino",FALSE,"Marketing","Executive",146600,154400,FALSE
65,"Bachelor",44,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",114100,100500,FALSE
30,"Bachelor",9.7,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"HR","Entry",60100,54600,FALSE
45,"Bachelor",11.9,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Sales","Entry",64900,61200,FALSE
24,"Bachelor",0.8,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Administrative","Entry",49200,46800,FALSE
57,"Master",16.7,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Software","Executive",188600,197600,FALSE
56,"Bachelor",36.6,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Sales","Mid",109400,111400,FALSE
60,"Bachelor",1.4,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",145700,148100,FALSE
54,"Bachelor",9.7,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"HR","Mid",91300,89900,FALSE
58,"Bachelor",22.6,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Administrative","Mid",112700,102100,FALSE
43,"Master",11.7,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Director",129100,121800,FALSE
25,"Bachelor",0.1,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Marketing","Mid",67600,62700,FALSE
50,"Bachelor",17.1,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Software","Executive",170400,179900,FALSE
48,"Master",12.6,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Sales","Director",128100,128000,FALSE
29,"Bachelor",5.2,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",147800,151000,FALSE
65,"Master",3.2,"Female","Female","White","Not Hispanic or Latino",FALSE,"Sales","Executive",162600,182400,FALSE
65,"Bachelor",9.1,"Female","Female","White","Hispanic or Latino",FALSE,"Software","Entry",68200,69400,FALSE
33,"Master",3.2,"Female","Male","White","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",65000,63300,FALSE
30,"Bachelor",8.5,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Software","Entry",53100,49600,FALSE
45,"Bachelor",11.7,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",162200,157000,FALSE
24,"Master",5.9,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Entry",68200,62800,FALSE
24,"Master",4.2,"Did not disclose","Male","White","Not Hispanic or Latino",FALSE,"Marketing","Entry",59700,61700,FALSE
47,"Master",14.8,"Male","Male","Asian","Hispanic or Latino",FALSE,"Software","Entry",75600,80800,FALSE
62,"Bachelor",40.5,"Female","Female","White","Not Hispanic or Latino",FALSE,"Marketing","Director",156700,168200,FALSE
28,"Master",1.6,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Sales","Entry",64100,93200,TRUE
48,"PhD",10,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",83900,82200,FALSE
44,"Master",13,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Administrative","Mid",92000,83200,FALSE
65,"Bachelor",19.5,"Female","Female","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",133800,143900,FALSE
53,"Bachelor",14.2,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Sales","Mid",90000,82400,FALSE
36,"Bachelor",7.4,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Software","Director",119600,115700,FALSE
41,"PhD",20.2,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Entry",1e+05,96600,FALSE
56,"Bachelor",11.8,"Female","Female","White","Not Hispanic or Latino",FALSE,"Sales","Director",125700,136800,FALSE
48,"Bachelor",5.4,"Male","Male","White","Hispanic or Latino",FALSE,"Software","Director",113100,128600,FALSE
40,"Master",8.3,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Sales","Entry",71600,66100,FALSE
23,"Bachelor",1.9,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Director",107600,114400,FALSE
43,"Bachelor",19.1,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",76800,70900,FALSE
58,"Bachelor",33.9,"Female","Female","Asian","Hispanic or Latino",FALSE,"Administrative","Mid",117000,115000,FALSE
62,"Master",42.3,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Administrative","Director",176000,173800,FALSE
54,"Bachelor",21.3,"Female","Female","White","Not Hispanic or Latino",FALSE,"Software","Executive",183700,189200,FALSE
25,"Bachelor",6.6,"Female","Female","Asian","Hispanic or Latino",FALSE,"Sales","Mid",79400,79000,FALSE
39,"Master",18.5,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Director",141700,152800,FALSE
58,"Bachelor",18.2,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Sales","Entry",71100,71400,FALSE
56,"Master",1.8,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",71300,66700,FALSE
63,"Bachelor",32.4,"Male","Male","White","Not Hispanic or Latino",FALSE,"Administrative","Director",147700,153600,FALSE
46,"Bachelor",6.5,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Administrative","Entry",65800,61000,FALSE
60,"Bachelor",11.7,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"HR","Director",121500,126500,FALSE
35,"Bachelor",4.1,"Male","Male","Asian","Hispanic or Latino",FALSE,"Administrative","Mid",77000,78500,FALSE
48,"Bachelor",2,"Female","Female","Asian","Hispanic or Latino",FALSE,"Marketing","Entry",47500,48800,FALSE
31,"Master",5.9,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Entry",71300,73500,FALSE
44,"Bachelor",18.1,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Mid",98100,86900,FALSE
31,"Master",1.4,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Marketing","Mid",85300,89000,FALSE
42,"Bachelor",15.4,"Female","Female","Asian","Hispanic or Latino",TRUE,"HR","Executive",168000,178900,FALSE
62,"Bachelor",12.6,"Male","Male","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",68600,70000,FALSE
60,"Bachelor",39.7,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",124700,119900,FALSE
27,"Master",0.3,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Mid",87200,83500,FALSE
49,"Bachelor",13.4,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Administrative","Mid",95600,90700,FALSE
29,"Master",8.1,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Sales","Entry",65300,63100,FALSE
52,"Bachelor",1.5,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Sales","Mid",71500,69700,FALSE
47,"Master",9.8,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Entry",77900,78500,FALSE
45,"Bachelor",16.5,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",65000,66700,FALSE
58,"Bachelor",23.7,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"HR","Entry",81800,78900,FALSE
40,"Bachelor",1.4,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Sales","Mid",76500,76100,FALSE
41,"Bachelor",10.5,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Sales","Director",118300,121800,FALSE
32,"Master",1.8,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Entry",64200,67200,FALSE
48,"Master",21.7,"Female","Female","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",113000,118000,FALSE
28,"Master",3.2,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",66000,67500,FALSE
63,"Bachelor",29.7,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"HR","Entry",96000,98100,FALSE
65,"PhD",15.3,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Marketing","Entry",98900,91700,FALSE
25,"Master",0.2,"Female","Female","White","Not Hispanic or Latino",FALSE,"Administrative","Entry",61400,63600,FALSE
52,"Bachelor",2.9,"Did not disclose","Male","White","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",57000,55600,FALSE
56,"PhD",3.8,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Marketing","Entry",89300,91800,FALSE
22,"PhD",3.4,"Male","Male","White","Hispanic or Latino",FALSE,"HR","Entry",82500,92400,FALSE
26,"Bachelor",1.4,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Marketing","Director",98400,104400,FALSE
38,"Bachelor",12.4,"Male","Male","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",74400,77100,FALSE
64,"PhD",1.5,"Male","Male","White","Not Hispanic or Latino",FALSE,"Sales","Executive",184700,204600,FALSE
22,"Bachelor",0.7,"Female","Female","White","Hispanic or Latino",FALSE,"Administrative","Mid",69200,68600,FALSE
45,"PhD",0.4,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Software","Entry",71000,64700,FALSE
54,"Bachelor",7.2,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Software","Director",115800,119600,FALSE
39,"Bachelor",17.6,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"HR","Entry",80800,76800,FALSE
24,"Bachelor",0.7,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Marketing","Entry",49100,43200,FALSE
26,"Bachelor",3.7,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"HR","Mid",71600,71700,FALSE
60,"Master",26.8,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Sales","Executive",198200,212100,FALSE
27,"Bachelor",4,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Administrative","Mid",72400,75600,FALSE
37,"Bachelor",15.4,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Marketing","Director",118600,108800,FALSE
34,"Bachelor",6.1,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"HR","Director",107700,109500,FALSE
54,"Master",11.7,"Male","Male","White","Hispanic or Latino",FALSE,"Marketing","Executive",183500,212800,FALSE
31,"Master",1.9,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Marketing","Executive",156300,170400,FALSE
35,"Bachelor",14.4,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",62800,60000,FALSE
63,"Bachelor",31.5,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Sales","Mid",125700,119900,FALSE
55,"Master",13.9,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",TRUE,"HR","Executive",180900,177900,FALSE
37,"Bachelor",11.8,"Female","Female","White","Not Hispanic or Latino",FALSE,"Software","Entry",64700,62800,FALSE
62,"Bachelor",26.5,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Mid",106200,101500,FALSE
38,"Bachelor",9.4,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Entry",58500,54000,FALSE
23,"PhD",4.3,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",71600,73300,FALSE
36,"Bachelor",11.8,"Female","Female","White","Not Hispanic or Latino",FALSE,"Administrative","Entry",67600,104200,TRUE
44,"Master",5.7,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Mid",98300,88200,FALSE
48,"Bachelor",25.9,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Director",136500,126200,FALSE
61,"Master",23.4,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Director",153000,139500,FALSE
24,"PhD",0.4,"Female","Female","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",97000,99400,FALSE
55,"Bachelor",26,"Did not disclose","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Marketing","Entry",82900,73900,FALSE
24,"Bachelor",4.5,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Marketing","Entry",45900,47600,FALSE
64,"Master",15.5,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Director",144600,154000,FALSE
58,"Bachelor",33.4,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Executive",186700,191000,FALSE
43,"Bachelor",14,"Female","Female","White","Hispanic or Latino",FALSE,"Administrative","Entry",70700,74000,FALSE
54,"Master",15.8,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Mid",106100,101300,FALSE
24,"Bachelor",3.9,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Marketing","Executive",148100,167400,FALSE
35,"Master",6.9,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Entry",64900,57900,FALSE
59,"Bachelor",36.2,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Software","Mid",115100,110900,FALSE
37,"Bachelor",13.3,"Did not disclose","Female","Black or African American","Not Hispanic or Latino",FALSE,"Sales","Director",116800,118400,FALSE
31,"Bachelor",10.7,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Software","Entry",58700,53900,FALSE
48,"Master",2.8,"Did not disclose","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",92500,85300,FALSE
29,"Master",3.8,"Female","Female","White","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",91500,87500,FALSE
44,"Bachelor",15.6,"Male","Male","White","Hispanic or Latino",FALSE,"Sales","Mid",92100,96500,FALSE
30,"Master",8.7,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Mid",104000,93900,FALSE
56,"Master",20.6,"Female","Female","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",109700,114200,FALSE
55,"Master",34.8,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Entry",102300,87900,FALSE
59,"Master",27.2,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Executive",197500,208900,FALSE
55,"PhD",9.8,"Female","Male","Asian","Not Hispanic or Latino",FALSE,"Administrative","Entry",94800,124800,TRUE
51,"Master",16.7,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Software","Mid",102900,101300,FALSE
46,"PhD",25.8,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",208100,104200,TRUE
51,"Bachelor",16.6,"Male","Female","Black or African American","Hispanic or Latino",FALSE,"HR","Mid",97200,92500,FALSE
30,"Bachelor",1,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"HR","Director",98500,100400,FALSE
58,"Bachelor",14.9,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Software","Director",129300,132100,FALSE
38,"Bachelor",3.7,"Female","Female","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",73900,71100,FALSE
65,"Bachelor",33.4,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Mid",117300,109200,FALSE
41,"Bachelor",12.8,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Marketing","Director",120100,126800,FALSE
57,"Bachelor",8.2,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Sales","Director",125900,123300,FALSE
59,"Master",1.8,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Entry",60900,57000,FALSE
55,"PhD",30,"Female","Male","Black or African American","Hispanic or Latino",FALSE,"Sales","Mid",131300,129500,FALSE
24,"Bachelor",3.8,"Female","Female","White","Not Hispanic or Latino",FALSE,"HR","Entry",43500,44300,FALSE
38,"Bachelor",3,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Entry",48300,46100,FALSE
45,"Bachelor",0.4,"Female","Female","White","Hispanic or Latino",FALSE,"Marketing","Entry",50900,48300,FALSE
32,"Bachelor",8.5,"Did not disclose","Female","White","Hispanic or Latino",FALSE,"Marketing","Entry",54300,53900,FALSE
29,"Master",2.5,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Marketing","Director",112000,108900,FALSE
60,"Master",22.4,"Male","Male","White","Hispanic or Latino",FALSE,"HR","Director",153000,171700,FALSE
41,"Bachelor",3.9,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Director",106300,95000,FALSE
49,"Master",30.8,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"HR","Director",154500,168000,FALSE
44,"Master",21.4,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Director",143400,153700,FALSE
54,"Master",18,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Entry",78400,80600,FALSE
40,"PhD",3,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Entry",64500,58200,FALSE
37,"PhD",1.8,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Sales","Entry",80300,77000,FALSE
61,"PhD",38.8,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Marketing","Entry",117200,116900,FALSE
31,"Bachelor",3.4,"Female","Female","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",78300,80000,FALSE
31,"PhD",2.7,"Male","Male","White","Hispanic or Latino",FALSE,"Administrative","Entry",77500,85900,FALSE
40,"PhD",4.9,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Software","Executive",179200,187300,FALSE
34,"PhD",5.9,"Female","Male","Black or African American","Not Hispanic or Latino",FALSE,"HR","Entry",80200,69800,FALSE
44,"Master",20.7,"Female","Female","Asian","Not Hispanic or Latino",TRUE,"Software","Executive",192600,190600,FALSE
65,"Bachelor",9.6,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Software","Mid",88200,88700,FALSE
61,"Bachelor",3.8,"Male","Male","White","Not Hispanic or Latino",FALSE,"Software","Director",113800,119800,FALSE
59,"Bachelor",35.2,"Male","Male","White","Hispanic or Latino",FALSE,"HR","Director",148600,167400,FALSE
60,"Bachelor",11.5,"Did not disclose","Male","White","Not Hispanic or Latino",FALSE,"HR","Director",123700,129000,FALSE
60,"PhD",3.9,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Marketing","Entry",81900,70400,FALSE
58,"Master",33.5,"Female","Female","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",125400,122100,FALSE
